task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
308,1267938398,hu-worker-c34,05/fed448,nf-05fed448e7287062c467822fd3d36aca,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1715236884153,1715236886000,1715236897000,12847,11000,-,150.5,0.0,19632128,177209344,19632128,231661568,1268078882,2225256,38924,561,4194304,2232320,103227,75,/input/data/work/05/fed448e7287062c467822fd3d36aca,true,-
280,2985829109,hu-worker-c42,bd/ab451c,nf-bdab451c3bbba63fca2bbb2e412331f6,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,6,28800000,-,38654705664,1,1715236832168,1715236838000,1715236902000,69832,64000,-,525.3,1.9,5152006144,6227800064,5432164352,6546227200,4731775934,3295318511,2492,1750,0,3297452032,62249,194,/input/data/work/bd/ab451c3bbba63fca2bbb2e412331f6,true,-
282,3175854661,hu-worker-c34,a8/96aeb9,nf-a896aeb9b7c0cbfd1555e83eb37384ad,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,6,28800000,-,38654705664,1,1715236843016,1715236844000,1715236906000,62984,61000,-,565.4,1.9,5150150656,6227800064,5428666368,6544896000,4937467522,3394204964,2589,1853,8392704,3396419584,77459,301,/input/data/work/a8/96aeb9b7c0cbfd1555e83eb37384ad,true,-
284,3275514762,hu-worker-c24,33/65835a,nf-3365835aced7b1788abcd1c77cc95f0a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,6,28800000,-,38654705664,1,1715236845310,1715236852000,1715236917000,71690,64000,-,560.1,1.9,5151621120,6227800064,5431808000,6546309120,5069297212,3493549885,2652,1909,49152,3495804928,66169,562,/input/data/work/33/65835aced7b1788abcd1c77cc95f0a,true,-
286,2880145319,hu-worker-c41,89/380d31,nf-89380d310abb83b65a9dc7d6cde4b1a8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,6,28800000,-,38654705664,1,1715236858338,1715236865000,1715236921000,62662,55000,-,559.2,1.9,5152198656,6227800064,5427937280,6544445440,4587144713,3198030260,2423,1683,3923968,3200126976,59056,417,/input/data/work/89/380d310abb83b65a9dc7d6cde4b1a8,true,-
310,1549514628,hu-worker-c24,51/02be83,nf-5102be83299d8b655a1602efb562dc8b,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1715236905717,1715236906000,1715236934000,28283,28000,-,93.2,0.0,20561920,177987584,20561920,231661568,1549655409,2304002,47517,580,4194304,2310144,123869,124,/input/data/work/51/02be83299d8b655a1602efb562dc8b,true,-
312,1632734959,hu-worker-c25,25/c8fa28,nf-25c8fa280a13ea4e76c3fb30caa98539,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1715236910628,1715236911000,1715236931000,20372,20000,-,112.1,0.0,18669568,176586752,18669568,231661568,1632876082,2343113,50057,589,17797120,2347008,105964,52,/input/data/work/25/c8fa280a13ea4e76c3fb30caa98539,true,-
316,1491173860,hu-worker-c27,1e/f4c2f9,nf-1ef4c2f921709ea6327cca0b41a87ebd,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1715236925411,1715236926000,1715236939000,13589,13000,-,138.6,0.0,18837504,176472064,18837504,231661568,1491314998,2316881,45735,583,15777792,2322432,100452,50,/input/data/work/1e/f4c2f921709ea6327cca0b41a87ebd,true,-
314,1699910617,hu-worker-c34,4b/4f5590,nf-4b4f55908a7474670fa13dfa0093a632,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,2,14400000,-,12884901888,1,1715236920513,1715236921000,1715236950000,29487,29000,-,93.4,0.0,21057536,178847744,21057536,231661568,1700051076,2380485,52106,598,4194304,2383872,133473,339,/input/data/work/4b/4f55908a7474670fa13dfa0093a632,true,-
327,2367639056,hu-worker-c25,18/40c602,nf-1840c602fff0b94a6adcd087b418e479,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951410,1715236952000,1715236952000,590,0,-,47.5,0.0,3174400,5640192,3174400,5644288,2755892,5538,269,19,8417280,12288,3,3,/input/data/work/18/40c602fff0b94a6adcd087b418e479,true,-
336,2114290788,hu-worker-c28,5c/43d2fe,nf-5c43d2fe72a6fd86093e3f78445adf6a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951540,1715236952000,1715236952000,460,0,-,56.9,0.0,3174400,5640192,3174400,5644288,2722196,5531,268,19,0,12288,3,3,/input/data/work/5c/43d2fe72a6fd86093e3f78445adf6a,true,-
357,1990184758,hu-worker-c25,17/d03400,nf-17d034008d0d66fb01b0bb980d36ce68,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951590,1715236952000,1715236952000,410,0,-,69.2,0.0,3162112,5640192,3162112,5644288,2667494,5535,268,19,4198400,12288,3,0,/input/data/work/17/d034008d0d66fb01b0bb980d36ce68,true,-
352,2018962147,hu-worker-c41,c3/a782e8,nf-c3a782e88c2df21c1243987792002dae,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951643,1715236952000,1715236952000,357,0,-,57.9,0.0,4718592,12623872,4878336,12627968,2664283,5535,267,19,5435392,12288,7,4,/input/data/work/c3/a782e88c2df21c1243987792002dae,true,-
356,2022611537,hu-worker-c35,d1/8ae3fe,nf-d18ae3fe1720da0d0c51a06620b352d2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951724,1715236952000,1715236952000,276,0,-,56.7,0.0,3235840,5640192,3235840,5644288,2667329,5549,268,19,581632,12288,3,3,/input/data/work/d1/8ae3fe1720da0d0c51a06620b352d2,true,-
348,2095045180,hu-worker-c27,9a/44d173,nf-9a44d17331341a72ae8213bb47a99dd8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951748,1715236952000,1715236952000,252,0,-,65.0,0.0,3186688,5640192,3186688,5644288,2697446,5550,268,19,4521984,12288,3,3,/input/data/work/9a/44d17331341a72ae8213bb47a99dd8,true,-
321,2441851161,hu-worker-c35,02/63f4b0,nf-0263f4b0be3b37f92bcfcb7adf91db63,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951821,1715236952000,1715236953000,1179,0,-,58.4,0.0,3149824,5640192,3149824,5644288,2809252,5553,270,19,8626176,12288,3,3,/input/data/work/02/63f4b0be3b37f92bcfcb7adf91db63,true,-
429,1493485780,hu-worker-c42,0c/cbfba9,nf-0ccbfba93b407ba15357c45646ec1802,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951845,1715236952000,1715236952000,155,0,-,53.0,0.0,3325952,5640192,3325952,5644288,2486373,5527,265,19,4198400,12288,1,1,/input/data/work/0c/cbfba93b407ba15357c45646ec1802,true,-
343,2101382093,hu-worker-c24,bb/be9f1e,nf-bbbe9f1e9c54a08ccfd3bbfc39ae495a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951962,1715236952000,1715236953000,1038,1000,-,63.4,0.0,3252224,5640192,3252224,5644288,2679601,5547,268,19,4198400,12288,3,3,/input/data/work/bb/be9f1e9c54a08ccfd3bbfc39ae495a,true,-
346,2122167537,hu-worker-c28,d9/8317e7,nf-d98317e772ada601e9661579fabb08d4,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951991,1715236953000,1715236953000,1009,0,-,74.2,0.0,3239936,5640192,3239936,5644288,2747234,5550,269,19,0,12288,3,5,/input/data/work/d9/8317e772ada601e9661579fabb08d4,true,-
332,2153961707,hu-worker-c35,91/b90e3b,nf-91b90e3b3103f4f01eddb7be661b11e6,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951447,1715236952000,1715236972000,20553,20000,-,137.3,0.0,6807552,164413440,6807552,231661568,2151579589,5533,65886,19,6152192,12288,147247,47,/input/data/work/91/b90e3b3103f4f01eddb7be661b11e6,true,-
326,2308699738,hu-worker-c42,3d/40c1df,nf-3d40c1df74f033c1ace5d2d2485008f8,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951485,1715236952000,1715236973000,21515,21000,-,135.6,0.0,6955008,164413440,6955008,231661568,2306257718,5515,70608,19,8396800,12288,199401,67,/input/data/work/3d/40c1df74f033c1ace5d2d2485008f8,true,-
349,2122167537,hu-worker-c42,14/e9315d,nf-14e9315d7a47eb904bf7ac68e64bceda,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951616,1715236952000,1715236971000,19384,19000,-,135.0,0.0,6901760,164413440,6901760,231661568,2119736002,5515,64915,19,8392704,12288,154829,89,/input/data/work/14/e9315d7a47eb904bf7ac68e64bceda,true,-
335,2166789699,hu-worker-c34,4f/dc95cd,nf-4fdc95cd67d92a8ea0e1937081c8d6a5,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951672,1715236952000,1715236972000,20328,19000,-,137.0,0.0,7028736,164413440,7028736,231661568,2164437716,5533,66279,19,4198400,12288,152912,56,/input/data/work/4f/dc95cd67d92a8ea0e1937081c8d6a5,true,-
350,2095045180,hu-worker-c34,94/b5ec4c,nf-94b5ec4cc4d3f0771fcd3efc0cf6a0a4,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951699,1715236952000,1715236972000,20301,19000,-,134.0,0.0,7004160,164413440,7004160,231661568,2092663363,5515,64091,19,4096,12288,147226,69,/input/data/work/94/b5ec4cc4d3f0771fcd3efc0cf6a0a4,true,-
351,2018962147,hu-worker-c28,4b/2b3f0d,nf-4b2b3f0d84f62f75c81e39a7d16b7dd7,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951765,1715236952000,1715236971000,19235,19000,-,133.7,0.0,6914048,164413440,6914048,231661568,2016613619,5533,61769,19,4194304,12288,149928,71,/input/data/work/4b/2b3f0d84f62f75c81e39a7d16b7dd7,true,-
354,2022611537,hu-worker-c41,27/241065,nf-2724106598646a0e1608b365c22ddf0c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951867,1715236952000,1715236970000,18133,18000,-,135.4,0.0,6066176,164413440,6504448,231661568,2020252719,5531,61877,19,6619136,12288,156172,75,/input/data/work/27/24106598646a0e1608b365c22ddf0c,true,-
363,1894299101,hu-worker-c25,3b/d2892f,nf-3bd2892f3199ba06fea6bb6e2659b30b,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951896,1715236952000,1715236970000,18104,18000,-,134.7,0.0,6873088,164413440,6897664,231661568,1892000953,5518,57966,19,4194304,12288,151435,86,/input/data/work/3b/d2892f3199ba06fea6bb6e2659b30b,true,-
330,2367639056,hu-worker-c34,dd/613f97,nf-dd613f97b32d3e03e5cc773c6b1caccf,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951923,1715236952000,1715236973000,21077,21000,-,136.7,0.0,7049216,164413440,7049216,231661568,2365198793,5533,72408,19,0,12288,205073,88,/input/data/work/dd/613f97b32d3e03e5cc773c6b1caccf,true,-
345,5269456519,hu-worker-c24,7f/ac05b6,nf-7fac05b66408709fab58408860e3ad98,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951512,1715236952000,1715237030000,78488,78000,-,134.9,0.0,8458240,166514688,8458240,232898560,2119737285,288236,64916,88,98304,294912,454,674,/input/data/work/7f/ac05b66408709fab58408860e3ad98,true,-
347,5242334162,hu-worker-c27,e1/f1e1be,nf-e1f1e1be2fc43cac480686926c386f5e,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951791,1715236953000,1715237031000,79209,78000,-,135.3,0.0,8060928,166514688,8114176,233082880,2092665066,286019,64091,87,1835008,290816,413,593,/input/data/work/e1/f1e1be2fc43cac480686926c386f5e,true,-
355,5169900519,hu-worker-c42,25/87afba,nf-2587afbabe9bb1e3a18dcfbec0e79eb3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952059,1715236955000,1715237032000,79941,77000,-,134.9,0.0,8425472,166514688,8425472,232898560,2020260307,286240,61879,87,0,290816,391,535,/input/data/work/25/87afbabe9bb1e3a18dcfbec0e79eb3,true,-
337,5261579770,hu-worker-c24,86/28cb54,nf-8628cb54daa8c005dff35c8dd1302285,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953550,1715236955000,1715237034000,80450,79000,-,134.9,0.0,8400896,166514688,8400896,232898560,2111885555,286606,64676,87,0,290816,347,616,/input/data/work/86/28cb54daa8c005dff35c8dd1302285,true,-
360,5137473740,hu-worker-c28,9e/beefd3,nf-9ebeefd35a8581b7b816503bd7f94efe,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236954100,1715236956000,1715237035000,80900,79000,-,133.2,0.0,8347648,166514688,8347648,233082880,1987834574,285744,60890,87,0,290816,438,619,/input/data/work/9e/beefd35a8581b7b816503bd7f94efe,true,-
